pair_id,worker,relevance
155527,6,0
155527,9,0
155527,9,1
155528,6,0
155528,16,1
155529,6,3
155529,16,3
155530,6,2
155530,16,2
155531,6,3
155531,9,2
155531,16,3
155531,16,3
155532,0,2
155532,6,3
155532,9,2
155532,16,2
155533,6,1
155533,9,1
155533,9,1
155533,16,2
155534,0,0
155534,6,0
155534,9,1
155534,16,1
155535,6,1
155535,6,0
155535,9,1
155535,16,2
155536,0,1
155536,6,1
155536,9,2
155536,16,2
155537,6,1
155537,9,1
155537,9,1
155537,16,2
155538,6,0
155538,9,1
155538,9,1
155538,16,2
155539,6,0
155539,9,1
155539,9,1
155539,16,2
155540,6,4
155540,7,4
155541,6,4
155541,7,4
155542,6,3
155542,7,4
155543,6,3
155543,7,4
155544,6,4
155544,7,4
155545,6,3
155545,7,3
155546,6,3
155546,7,3
155547,6,4
155547,7,4
155548,6,1
155548,7,2
155549,6,2
155549,7,3
155550,6,2
155550,7,3
155551,6,3
155551,7,2
155552,6,3
155552,7,3
155553,6,1
155553,6,1
155553,7,2
155553,7,3
155554,6,3
155554,7,3
155555,6,2
155555,7,3
155556,6,3
155556,7,3
155557,6,1
155557,7,2
155558,6,1
155558,7,2
155559,6,2
155559,7,3
155560,0,3
155560,3,4
155560,6,4
155560,16,4
155561,0,0
155561,3,3
155561,6,2
155561,16,3
155562,0,0
155562,3,2
155562,6,2
155562,16,2
155563,0,0
155563,3,3
155563,6,2
155563,16,3
155564,0,1
155564,3,2
155564,6,1
155564,16,2
155565,3,2
155565,6,0
155565,6,0
155565,16,1
155566,3,3
155566,3,2
155566,6,1
155566,16,3
155567,3,3
155567,3,2
155567,6,4
155567,6,4
155568,0,0
155568,3,1
155568,6,0
155568,16,2
155569,0,1
155569,3,1
155569,6,1
155569,16,2
155570,0,1
155570,3,1
155570,6,1
155570,16,1
155571,0,0
155571,3,1
155571,6,0
155571,16,2
155572,3,3
155572,3,2
155572,6,3
155572,16,2
155573,3,3
155573,6,2
155573,6,3
155573,16,2
155574,3,2
155574,3,2
155574,6,1
155574,16,2
155575,0,0
155575,3,1
155575,6,0
155575,16,2
155576,0,1
155576,3,2
155576,6,2
155576,16,2
155577,0,2
155577,3,2
155577,6,1
155577,16,1
155578,0,2
155578,3,2
155578,6,3
155578,16,3
155579,0,0
155579,3,1
155579,6,0
155579,16,1
155580,6,4
155580,7,4
155581,6,3
155581,7,3
155582,6,2
155582,7,2
155583,6,2
155583,7,2
155584,6,1
155584,7,2
155585,6,2
155585,7,3
155586,6,4
155586,7,4
155587,6,1
155587,7,2
155588,6,1
155588,7,2
155589,6,0
155589,7,0
155590,6,2
155590,7,2
155591,6,1
155591,7,1
155592,6,2
155592,7,2
155593,6,3
155593,7,2
155594,6,3
155594,7,2
155595,6,0
155595,6,0
155595,7,1
155595,7,2
155596,6,1
155596,7,0
155597,6,0
155597,7,1
155598,6,3
155598,7,2
155599,6,1
155599,7,1
155600,0,3
155600,6,4
155600,14,4
155600,16,4
155601,6,1
155601,14,2
155601,14,2
155601,16,2
155602,0,1
155602,6,1
155602,14,1
155602,16,2
155603,6,1
155603,6,2
155603,14,3
155603,16,2
155604,0,0
155604,6,1
155604,14,2
155604,16,2
155605,6,2
155605,6,1
155605,14,2
155605,14,1
155606,6,4
155606,6,4
155606,14,3
155606,16,3
155607,6,1
155607,6,1
155607,14,2
155607,16,2
155608,6,1
155608,6,1
155608,14,2
155608,16,2
155609,6,1
155609,6,1
155609,14,2
155609,16,2
155610,6,1
155610,6,2
155610,14,3
155610,16,2
155611,0,0
155611,6,0
155611,14,0
155611,16,0
155612,0,0
155612,6,0
155612,14,0
155612,16,1
155613,6,0
155613,16,1
155614,6,3
155614,14,3
155614,16,3
155614,16,2
155615,6,0
155615,16,1
155616,6,1
155616,6,2
155616,14,2
155616,14,1
155617,6,0
155617,16,1
155618,6,2
155618,16,2
155619,6,2
155619,16,2
155620,6,4
155620,7,4
155621,6,4
155621,7,4
155622,6,0
155622,6,0
155622,7,1
155622,7,2
155623,6,2
155623,7,2
155624,6,2
155624,7,2
155625,6,0
155625,7,1
155626,6,3
155626,7,2
155627,6,3
155627,7,2
155628,6,3
155628,7,2
155629,6,3
155629,7,2
155630,6,0
155630,7,1
155631,6,3
155631,7,2
155632,6,0
155632,7,1
155633,6,2
155633,7,1
155634,6,2
155634,7,1
155635,6,1
155635,7,1
155636,6,3
155636,7,2
155637,6,3
155637,7,2
155638,6,0
155638,6,0
155638,7,2
155638,7,2
155639,6,0
155639,6,0
155639,7,1
155639,7,2
155640,6,4
155640,16,4
155641,6,1
155641,6,1
155641,13,2
155641,16,3
155642,6,2
155642,13,1
155642,16,2
155642,16,3
155643,0,1
155643,6,3
155643,13,2
155643,16,2
155644,0,4
155644,6,1
155644,13,2
155644,16,2
155645,0,1
155645,6,1
155645,13,1
155645,16,2
155646,6,0
155646,6,0
155646,13,0
155646,16,2
155647,0,1
155647,6,1
155647,13,1
155647,16,2
155648,0,1
155648,6,2
155648,13,2
155648,16,2
155649,6,0
155649,6,0
155649,13,1
155649,16,2
155650,0,1
155650,6,2
155650,13,1
155650,16,2
155651,0,1
155651,6,2
155651,13,1
155651,16,3
155652,0,1
155652,6,1
155652,13,1
155652,16,2
155653,6,1
155653,13,1
155653,16,3
155653,16,3
155654,0,1
155654,6,1
155654,13,1
155654,16,2
155655,6,0
155655,6,0
155655,13,1
155655,16,2
155656,0,1
155656,6,3
155656,13,1
155656,16,2
155657,0,0
155657,6,2
155657,13,1
155657,16,2
155658,6,0
155658,6,0
155658,13,0
155658,16,2
155659,0,1
155659,6,0
155659,13,0
155659,16,1
155660,6,4
155660,7,4
155661,6,0
155661,6,1
155661,7,2
155661,7,3
155662,6,1
155662,7,2
155663,6,0
155663,6,0
155663,7,2
155663,7,2
155664,6,1
155664,7,2
155665,6,0
155665,6,0
155665,7,2
155665,7,2
155666,6,2
155666,7,2
155667,6,2
155667,7,3
155668,6,0
155668,6,0
155668,7,2
155668,7,2
155669,6,0
155669,6,0
155669,7,2
155669,7,2
155670,6,0
155670,6,0
155670,7,2
155670,7,2
155671,6,1
155671,7,2
155672,6,1
155672,6,0
155672,7,2
155672,7,3
155673,6,1
155673,7,2
155674,6,0
155674,7,1
155675,6,0
155675,7,1
155676,6,1
155676,6,0
155676,7,1
155676,7,2
155677,6,0
155677,7,1
155678,6,0
155678,6,0
155678,7,1
155678,7,2
155679,6,0
155679,6,0
155679,7,2
155679,7,2
155680,0,4
155680,6,4
155680,15,4
155680,16,4
155681,0,1
155681,6,3
155681,15,3
155681,16,4
155682,6,1
155682,15,1
155682,16,3
155682,16,3
155683,0,1
155683,6,2
155683,15,3
155683,16,3
155684,0,1
155684,6,2
155684,15,2
155684,16,3
155685,6,0
155685,6,0
155685,15,1
155685,16,2
155686,0,1
155686,6,2
155686,15,2
155686,16,1
155687,0,0
155687,6,1
155687,15,1
155687,16,2
155688,6,1
155688,6,0
155688,15,0
155688,16,2
155689,0,0
155689,6,0
155689,15,3
155689,16,1
155690,0,0
155690,6,0
155690,15,1
155690,16,1
155691,6,1
155691,6,0
155691,15,1
155691,16,1
155692,6,1
155692,6,0
155692,15,0
155692,16,2
155693,0,0
155693,6,0
155693,15,1
155693,16,1
155694,6,1
155694,6,0
155694,15,1
155694,16,2
155695,6,1
155695,15,1
155695,16,2
155695,16,2
155696,0,1
155696,6,2
155696,15,2
155696,16,2
155697,0,0
155697,6,1
155697,15,1
155697,16,2
155698,0,0
155698,6,1
155698,15,1
155698,16,1
155699,6,1
155699,6,1
155699,15,1
155699,16,2
155700,6,4
155700,7,4
155701,6,2
155701,7,2
155702,6,1
155702,7,2
155703,6,0
155703,6,0
155703,7,1
155703,7,2
155704,6,1
155704,7,2
155705,6,1
155705,6,1
155705,7,2
155705,7,3
155706,6,1
155706,7,2
155707,6,2
155707,7,3
155708,6,0
155708,7,1
155709,6,1
155709,7,1
155710,6,1
155710,7,2
155711,6,0
155711,7,0
155712,6,0
155712,7,0
155713,6,1
155713,7,1
155714,6,1
155714,6,1
155714,7,2
155714,7,3
155715,6,0
155715,7,0
155716,6,0
155716,7,0
155717,6,0
155717,7,1
155718,6,1
155718,7,2
155719,6,2
155719,7,2
155720,0,2
155720,2,3
155720,6,3
155720,16,2
155721,0,2
155721,2,1
155721,6,2
155721,16,3
155722,0,1
155722,2,0
155722,6,1
155722,16,2
155723,0,2
155723,2,1
155723,6,1
155723,16,2
155724,0,1
155724,2,0
155724,6,0
155724,16,1
155725,0,1
155725,2,0
155725,6,2
155725,16,3
155726,2,1
155726,16,2
155727,2,1
155727,16,2
155728,2,0
155728,6,2
155728,16,2
155728,21,2
155729,2,1
155729,16,2
155730,2,3
155730,16,3
155731,2,0
155731,6,1
155731,16,2
155731,21,1
155732,2,0
155732,16,1
155733,2,1
155733,16,2
155734,2,1
155734,16,2
155735,2,0
155735,6,1
155735,16,2
155735,21,1
155736,2,0
155736,6,1
155736,16,2
155736,21,1
155737,2,0
155737,16,1
155738,2,1
155738,16,2
155739,2,0
155739,6,1
155739,16,2
155739,21,0
155740,6,3
155740,7,4
155741,6,4
155741,7,4
155742,6,3
155742,7,3
155743,6,3
155743,6,0
155743,7,3
155743,7,4
155744,6,3
155744,7,4
155745,6,1
155745,7,2
155746,6,1
155746,7,1
155747,6,3
155747,7,2
155748,6,3
155748,7,3
155749,6,4
155749,7,4
155750,6,3
155750,7,3
155751,6,1
155751,7,1
155752,6,2
155752,7,1
155753,6,3
155753,7,3
155754,6,2
155754,7,2
155755,6,1
155755,7,1
155756,6,2
155756,7,2
155757,6,1
155757,7,1
155758,6,2
155758,7,3
155759,6,3
155759,7,3
155760,6,4
155760,16,4
155761,6,3
155761,9,3
155761,9,3
155761,16,3
155762,6,1
155762,6,1
155762,9,1
155762,16,2
155763,6,3
155763,16,3
155764,6,3
155764,16,3
155765,6,2
155765,16,3
155766,6,2
155766,16,2
155767,6,1
155767,9,1
155767,9,1
155767,16,2
155768,6,1
155768,9,1
155768,9,1
155768,16,2
155769,6,3
155769,16,2
155770,6,3
155770,16,3
155771,6,3
155771,9,3
155771,16,3
155771,16,3
155772,6,2
155772,16,2
155773,6,3
155773,16,3
155774,6,4
155774,16,3
155775,6,2
155775,9,2
155775,16,2
155775,16,2
155776,6,1
155776,16,2
155777,6,2
155777,16,1
155778,6,4
155778,16,4
155779,6,1
155779,16,2
155780,6,4
155780,6,4
155780,7,4
155780,7,2
155781,6,1
155781,7,1
155782,6,0
155782,7,0
155783,6,1
155783,7,1
155784,6,0
155784,7,0
155785,6,0
155785,7,1
155786,6,2
155786,7,1
155787,6,2
155787,7,1
155788,6,1
155788,7,1
155789,6,1
155789,7,1
155790,6,1
155790,7,2
155791,6,0
155791,7,1
155792,6,0
155792,7,0
155793,6,1
155793,7,1
155794,6,0
155794,7,0
155795,6,0
155795,7,0
155796,6,0
155796,7,0
155797,6,1
155797,7,1
155798,6,0
155798,7,0
155799,6,0
155799,7,0
155800,6,4
155800,16,4
155801,6,3
155801,16,3
155802,0,1
155802,6,3
155802,9,2
155802,16,2
155803,6,2
155803,6,3
155803,9,1
155803,16,2
155804,0,0
155804,6,2
155804,9,2
155804,16,3
155805,0,0
155805,6,0
155805,9,0
155805,16,1
155806,6,1
155806,6,2
155806,9,1
155806,9,1
155807,0,0
155807,6,0
155807,9,0
155807,16,0
155808,0,0
155808,6,0
155808,9,0
155808,16,1
155809,0,1
155809,6,2
155809,9,1
155809,16,2
155810,0,0
155810,6,0
155810,9,0
155810,16,1
155811,0,1
155811,6,1
155811,9,0
155811,16,1
155812,0,0
155812,6,0
155812,9,0
155812,16,0
155813,0,1
155813,6,2
155813,9,1
155813,16,1
155814,0,1
155814,6,2
155814,9,1
155814,16,2
155815,0,0
155815,6,1
155815,9,0
155815,16,1
155816,0,1
155816,6,0
155816,9,0
155816,16,1
155817,0,0
155817,6,0
155817,9,0
155817,16,1
155818,0,1
155818,6,1
155818,9,1
155818,16,1
155819,0,0
155819,6,1
155819,9,1
155819,16,2
155820,6,4
155820,7,4
155821,6,1
155821,7,2
155822,6,3
155822,7,3
155823,6,1
155823,6,1
155823,7,1
155823,7,3
155824,6,0
155824,6,0
155824,7,1
155824,7,3
155825,6,0
155825,7,1
155826,6,1
155826,7,2
155827,6,0
155827,7,1
155828,6,1
155828,7,2
155829,6,1
155829,7,2
155830,6,3
155830,7,3
155831,6,1
155831,7,2
155832,6,1
155832,7,2
155833,6,1
155833,7,2
155834,6,1
155834,7,2
155835,6,1
155835,7,2
155836,6,1
155836,7,2
155837,6,1
155837,7,2
155838,6,2
155838,7,3
155839,6,1
155839,7,1
155840,6,3
155840,16,2
155840,16,2
155840,17,4
155841,0,0
155841,6,4
155841,16,4
155841,17,3
155842,0,1
155842,6,2
155842,16,3
155842,17,3
155843,0,2
155843,6,2
155843,16,2
155843,17,3
155844,0,4
155844,6,3
155844,16,3
155844,17,3
155845,0,2
155845,6,1
155845,16,1
155845,17,1
155846,6,1
155846,16,2
155846,16,2
155846,17,2
155847,0,1
155847,6,2
155847,16,2
155847,17,2
155848,0,1
155848,6,2
155848,16,2
155848,17,2
155849,0,1
155849,6,2
155849,16,2
155849,17,1
155850,6,3
155850,6,4
155850,16,2
155850,17,2
155851,0,1
155851,6,2
155851,16,2
155851,17,1
155852,6,1
155852,16,2
155852,17,1
155852,17,1
155853,0,1
155853,6,1
155853,16,2
155853,17,2
155854,0,1
155854,6,1
155854,16,1
155854,17,0
155855,0,1
155855,6,1
155855,16,2
155855,17,1
155856,0,0
155856,6,1
155856,16,1
155856,17,1
155857,0,1
155857,6,2
155857,16,2
155857,17,2
155858,6,2
155858,17,2
155859,6,3
155859,17,2
155860,6,4
155860,7,4
155861,6,0
155861,6,0
155861,7,1
155861,7,2
155862,6,1
155862,7,2
155863,6,0
155863,7,1
155864,6,0
155864,7,1
155865,6,1
155865,7,2
155866,6,1
155866,7,1
155867,6,1
155867,7,2
155868,6,1
155868,7,1
155869,6,1
155869,7,2
155870,6,1
155870,7,2
155871,6,0
155871,7,0
155872,6,1
155872,7,1
155873,6,0
155873,7,1
155874,6,0
155874,7,1
155875,6,1
155875,7,1
155876,6,0
155876,6,0
155876,7,1
155876,7,2
155877,6,0
155877,7,0
155878,6,0
155878,7,1
155879,6,3
155879,7,3
155880,6,4
155880,16,4
155881,6,4
155881,15,3
155881,16,3
155881,16,4
155882,6,3
155882,16,3
155883,6,1
155883,16,2
155884,6,1
155884,16,1
155885,6,3
155885,15,1
155885,16,2
155885,21,3
155886,6,3
155886,6,3
155886,15,1
155886,16,2
155887,6,3
155887,15,1
155887,16,2
155887,21,0
155888,6,3
155888,16,2
155889,6,3
155889,16,2
155890,6,2
155890,16,2
155891,6,2
155891,15,2
155891,16,3
155891,16,3
155892,6,1
155892,16,2
155893,6,3
155893,16,2
155894,6,4
155894,16,3
155895,6,2
155895,16,2
155896,6,1
155896,16,1
155897,6,1
155897,15,0
155897,16,2
155897,16,1
155898,6,0
155898,16,1
155899,6,4
155899,6,3
155899,15,3
155899,16,2
155900,6,4
155900,7,4
155901,6,4
155901,7,4
155902,6,4
155902,7,4
155903,6,3
155903,7,4
155904,6,3
155904,7,3
155905,6,2
155905,7,3
155906,6,2
155906,7,2
155907,6,4
155907,7,4
155908,6,3
155908,7,4
155909,6,4
155909,7,4
155910,6,3
155910,7,3
155911,6,3
155911,7,3
155912,6,1
155912,7,2
155913,6,2
155913,7,3
155914,6,3
155914,7,4
155915,6,2
155915,7,2
155916,6,3
155916,7,3
155917,6,3
155917,7,4
155918,6,3
155918,7,4
155919,6,3
155919,7,3
155920,2,4
155920,16,4
155921,2,3
155921,16,3
155922,2,2
155922,6,4
155922,16,3
155922,21,4
155923,2,2
155923,16,2
155924,2,1
155924,16,1
155925,2,3
155925,16,2
155926,0,2
155926,2,3
155926,6,3
155926,16,2
155927,0,1
155927,2,3
155927,6,3
155927,16,2
155928,0,2
155928,2,3
155928,6,3
155928,16,2
155929,0,3
155929,2,3
155929,6,3
155929,16,3
155930,0,2
155930,2,2
155930,6,2
155930,16,2
155931,0,1
155931,2,2
155931,6,2
155931,16,2
155932,0,0
155932,2,2
155932,6,2
155932,16,2
155933,0,2
155933,2,3
155933,6,3
155933,16,3
155934,0,2
155934,2,2
155934,6,3
155934,16,2
155935,0,1
155935,2,3
155935,6,3
155935,16,2
155936,0,1
155936,2,2
155936,6,2
155936,16,2
155937,0,2
155937,2,1
155937,6,2
155937,16,3
155938,0,1
155938,2,2
155938,6,2
155938,16,3
155939,0,2
155939,2,1
155939,6,2
155939,16,1
155940,6,4
155940,7,3
155941,6,4
155941,7,4
155942,6,4
155942,7,4
155943,6,4
155943,7,4
155944,6,3
155944,7,3
155945,6,3
155945,7,3
155946,6,3
155946,7,3
155947,6,4
155947,7,4
155948,6,3
155948,7,3
155949,6,3
155949,7,4
155950,6,1
155950,6,1
155950,7,2
155950,7,3
155951,6,2
155951,6,1
155951,7,2
155951,7,3
155952,6,3
155952,7,3
155953,6,3
155953,7,3
155954,6,3
155954,7,3
155955,6,3
155955,7,3
155956,6,3
155956,7,3
155957,6,3
155957,7,3
155958,6,4
155958,7,4
155959,6,4
155959,7,3
155960,6,4
155960,7,4
155961,6,2
155961,7,2
155962,6,2
155962,7,2
155963,6,0
155963,6,0
155963,7,2
155963,7,2
155964,6,0
155964,7,1
155965,6,0
155965,7,1
155966,6,0
155966,7,1
155967,6,0
155967,7,1
155968,6,1
155968,7,1
155969,6,0
155969,7,1
155970,6,0
155970,7,1
155971,6,0
155971,6,0
155971,7,1
155971,7,2
155972,6,1
155972,6,3
155972,7,2
155972,7,1
155973,6,0
155973,6,0
155973,7,1
155973,7,2
155974,6,0
155974,7,1
155975,6,1
155975,7,2
155976,6,1
155976,7,1
155977,6,0
155977,7,1
155978,6,0
155978,6,0
155978,7,2
155978,7,2
155979,6,0
155979,7,1
155980,0,0
155980,3,4
155980,6,4
155980,16,4
155981,3,1
155981,16,0
155982,3,1
155982,16,1
155983,3,1
155983,6,0
155983,16,2
155983,21,3
155984,3,1
155984,16,1
155985,3,4
155985,16,3
155986,3,2
155986,6,0
155986,6,0
155986,16,2
155987,3,2
155987,3,2
155987,6,0
155987,16,1
155988,3,1
155988,16,0
155989,3,2
155989,6,0
155989,6,0
155989,16,1
155990,3,2
155990,16,1
155991,3,1
155991,6,0
155991,16,2
155991,21,2
155992,3,1
155992,16,1
155993,3,1
155993,16,1
155994,3,1
155994,16,2
155995,3,1
155995,16,1
155996,3,1
155996,16,2
155997,3,1
155997,16,0
155998,3,1
155998,16,1
155999,3,1
155999,16,1
156000,6,4
156000,7,4
156001,6,3
156001,7,3
156002,6,3
156002,7,3
156003,6,3
156003,7,3
156004,6,3
156004,7,3
156005,6,3
156005,7,3
156006,6,3
156006,7,3
156007,6,2
156007,7,2
156008,6,2
156008,7,2
156009,6,2
156009,7,2
156010,6,3
156010,7,3
156011,6,3
156011,7,2
156012,6,3
156012,7,3
156013,6,2
156013,7,2
156014,6,3
156014,7,3
156015,6,2
156015,7,2
156016,6,2
156016,7,2
156017,6,1
156017,7,2
156018,6,2
156018,7,2
156019,6,2
156019,7,2
156020,3,4
156020,16,4
156021,3,3
156021,16,3
156022,3,3
156022,16,4
156023,3,2
156023,16,2
156024,3,2
156024,6,3
156024,16,1
156024,21,2
156025,3,3
156025,16,2
156026,3,3
156026,16,2
156027,3,3
156027,16,3
156028,3,2
156028,16,1
156029,3,3
156029,6,4
156029,16,2
156029,21,4
156030,3,3
156030,16,3
156031,3,2
156031,3,1
156031,6,1
156031,16,1
156032,3,3
156032,16,3
156033,3,3
156033,16,3
156034,3,3
156034,16,2
156035,3,4
156035,6,3
156035,16,2
156035,21,4
156036,3,3
156036,16,3
156037,3,3
156037,16,3
156038,3,3
156038,16,2
156039,3,3
156039,16,2
156040,6,4
156040,7,4
156041,6,3
156041,7,3
156042,6,4
156042,7,4
156043,6,4
156043,7,4
156044,6,3
156044,7,3
156045,6,3
156045,7,4
156046,6,3
156046,7,3
156047,6,3
156047,7,2
156048,6,2
156048,7,2
156049,6,3
156049,7,3
156050,6,3
156050,7,2
156051,6,3
156051,7,2
156052,6,2
156052,7,2
156053,6,4
156053,7,4
156054,6,3
156054,7,3
156055,6,1
156055,7,1
156056,6,3
156056,7,2
156057,6,2
156057,7,1
156058,6,2
156058,7,2
156059,6,1
156059,7,1
156060,6,3
156060,6,3
156060,14,3
156060,16,3
156061,6,4
156061,16,3
156062,6,3
156062,16,3
156063,6,4
156063,16,3
156064,6,3
156064,16,2
156065,6,2
156065,6,3
156065,14,3
156065,16,2
156066,6,3
156066,16,3
156067,6,3
156067,6,4
156067,14,3
156067,16,3
156068,6,3
156068,6,3
156068,14,2
156068,16,2
156069,6,2
156069,6,3
156069,14,3
156069,16,3
156070,6,3
156070,6,4
156070,14,3
156070,16,3
156071,6,4
156071,14,3
156071,16,3
156071,16,3
156072,6,3
156072,6,3
156072,14,3
156072,16,3
156073,6,3
156073,16,2
156074,6,3
156074,16,3
156075,6,3
156075,16,3
156076,6,1
156076,6,3
156076,14,2
156076,14,2
156077,6,3
156077,16,3
156078,6,1
156078,6,3
156078,16,2
156078,16,2
156079,6,3
156079,6,3
156079,14,3
156079,16,3
156080,6,3
156080,7,4
156081,6,4
156081,7,3
156082,6,4
156082,7,3
156083,6,2
156083,7,2
156084,6,4
156084,7,3
156085,6,3
156085,7,2
156086,6,2
156086,7,3
156087,6,2
156087,7,2
156088,6,2
156088,7,2
156089,6,4
156089,7,3
156090,6,3
156090,7,3
156091,6,2
156091,7,2
156092,6,3
156092,7,2
156093,6,2
156093,7,1
156094,6,3
156094,7,2
156095,6,3
156095,7,2
156096,6,2
156096,7,3
156097,6,3
156097,7,2
156098,6,3
156098,7,3
156099,6,4
156099,7,3
156100,6,4
156100,16,4
156101,6,1
156101,16,2
156102,6,1
156102,16,1
156103,6,1
156103,16,2
156104,6,1
156104,16,2
156105,6,1
156105,16,1
156106,6,1
156106,16,2
156107,6,1
156107,16,1
156108,6,2
156108,6,3
156108,13,2
156108,16,3
156109,6,3
156109,16,3
156110,6,1
156110,13,2
156110,16,3
156110,16,3
156111,6,3
156111,13,1
156111,16,2
156111,21,2
156112,6,3
156112,16,3
156113,6,1
156113,16,1
156114,6,3
156114,16,3
156115,6,0
156115,16,1
156116,6,1
156116,6,0
156116,13,1
156116,16,2
156117,6,1
156117,13,1
156117,16,2
156117,16,2
156118,6,3
156118,13,1
156118,16,3
156118,21,4
156119,6,1
156119,16,1
156120,6,3
156120,7,3
156121,6,1
156121,7,1
156122,6,1
156122,7,2
156123,6,1
156123,7,2
156124,6,1
156124,7,2
156125,6,0
156125,7,0
156126,6,1
156126,7,2
156127,6,0
156127,7,1
156128,6,1
156128,7,1
156129,6,3
156129,7,3
156130,6,1
156130,7,1
156131,6,2
156131,7,1
156132,6,1
156132,6,0
156132,7,2
156132,7,2
156133,6,0
156133,7,1
156134,6,2
156134,7,2
156135,6,1
156135,7,1
156136,6,1
156136,7,1
156137,6,2
156137,7,2
156138,6,1
156138,7,1
156139,6,1
156139,7,1
156140,6,4
156140,16,4
156141,6,1
156141,6,3
156141,14,2
156141,16,2
156142,6,1
156142,6,1
156142,14,2
156142,16,2
156143,6,1
156143,6,1
156143,14,1
156143,16,2
156144,6,1
156144,6,1
156144,14,2
156144,14,2
156145,6,1
156145,6,2
